control,candidate_id,target_rad,delay_substeps,passed,minimum_position_margin_rad,minimum_reserve_margin_rad,minimum_velocity_margin_rad_s,maximum_applied_effort_ratio,saturated_substeps,first_failure_substep,first_failure,limiting_joint,runtime_fixed_candidate_preview_passed
3169,9,-2.1465082031250002,2,False,-0.013870637006405229,-0.013970637006405228,15.067608825548607,0.3303989095069637,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,9,-2.1465082031250002,3,False,-0.014734325861774256,-0.014834325861774255,15.067608825548607,0.3303349155776261,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,9,-2.1465082031250002,4,False,-0.0156003248555594,-0.0157003248555594,15.067608825548607,0.3302785461624614,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,9,-2.1465082031250002,5,False,-0.016464985146608768,-0.016564985146608768,15.067608825548607,0.33021213880186323,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,9,-2.1465082031250002,6,False,-0.017323787567820936,-0.017423787567820936,15.067608825548607,0.33013384969327736,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,10,-2.1315093750000003,0,False,-0.014126086019704331,-0.01422608601970433,14.961748402837184,0.33041096507645945,0,8,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,10,-2.1315093750000003,1,False,-0.01259464622266826,-0.01269464622266826,15.067608825548607,0.330444164545757,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,10,-2.1315093750000003,2,False,-0.013450658248887137,-0.013550658248887137,15.067608825548607,0.3304009578895186,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,10,-2.1315093750000003,3,False,-0.014402628787065996,-0.014502628787065996,15.067608825548607,0.3303394095598708,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,10,-2.1315093750000003,4,False,-0.01535235436905591,-0.015452354369055909,15.067608825548607,0.3302828594179911,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,10,-2.1315093750000003,5,False,-0.016295849206298563,-0.016395849206298562,15.067608825548607,0.33021916054061967,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,10,-2.1315093750000003,6,False,-0.017228294561751234,-0.017328294561751233,15.067608825548607,0.3301407768626835,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,11,-2.1165105468750003,0,False,-0.013405831670986412,-0.013505831670986412,14.961813017314341,0.33040645216460063,0,8,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,11,-2.1165105468750003,1,False,-0.012133947121392819,-0.012233947121392818,15.067608825548607,0.3304393950469048,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,11,-2.1165105468750003,2,False,-0.01303069346023511,-0.01313069346023511,15.067608825548607,0.33040300427781844,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,11,-2.1165105468750003,3,False,-0.014070936192505101,-0.0141709361925051,15.067608825548607,0.3303439020043915,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,11,-2.1165105468750003,4,False,-0.015104385211840654,-0.015204385211840653,15.067608825548607,0.3302871727995804,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,11,-2.1165105468750003,5,False,-0.016126713666093195,-0.016226713666093195,15.067608825548607,0.3302261830650025,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,11,-2.1165105468750003,6,False,-0.017132801515575835,-0.017232801515575834,15.067608825548607,0.3301477045678155,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,12,-2.10151171875,0,False,-0.012685520923383375,-0.012785520923383375,14.961877631791499,0.3304011111477858,0,8,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,12,-2.10151171875,1,False,-0.013872337626040565,-0.013972337626040564,15.067608825548607,0.33036425371690964,0,8,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,12,-2.10151171875,2,False,-0.012612301221071931,-0.01271230122107193,15.067608825548607,0.33040498723676887,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,12,-2.10151171875,3,False,-0.013739269049109382,-0.013839269049109381,15.067608825548607,0.33034837952909235,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,12,-2.10151171875,4,False,-0.014856417383724452,-0.014956417383724451,15.067608825548607,0.3302914863058388,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,12,-2.10151171875,5,False,-0.015957578525970906,-0.016057578525970905,15.067608825548607,0.330233206374426,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,12,-2.10151171875,6,False,-0.017037308429298292,-0.017137308429298292,15.067608825548607,0.3301546328085558,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,13,-2.086512890625,0,False,-0.011965161493454612,-0.012065161493454612,14.961942246268654,0.3303984707368344,0,8,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,13,-2.086512890625,1,False,-0.013255612901551306,-0.013355612901551305,15.067608825548607,0.3303672805492392,0,8,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
3169,13,-2.086512890625,2,False,-0.012218419306340156,-0.012318419306340155,15.067608825548607,0.3304038525074612,0,7,"native_joint_bound,preview_reserve",right_shoulder_roll_joint,False
