control,simulation_boundary_s,reference_timestamp_ns,anchor_frame,scored_frame,left_reference_anchor_rad,left_reference_scored_rad,left_sonic_neutral_rad,left_sonic_scale_rad,left_positive_measured_rad,left_positive_velocity_rad_s,left_positive_proposed_target_rad,left_positive_applied_target_first_rad,left_positive_applied_target_last_rad,left_positive_requested_torque_nm,left_positive_applied_torque_nm,left_positive_contact_count,left_positive_raw_decoder_output,left_sonic_measured_rad,left_sonic_velocity_rad_s,left_sonic_proposed_target_rad,left_sonic_applied_target_first_rad,left_sonic_applied_target_last_rad,left_sonic_requested_torque_nm,left_sonic_applied_torque_nm,left_sonic_contact_count,left_sonic_raw_decoder_output,left_sonic_policy_presented_reference_rad,right_reference_anchor_rad,right_reference_scored_rad,right_sonic_neutral_rad,right_sonic_scale_rad,right_positive_measured_rad,right_positive_velocity_rad_s,right_positive_proposed_target_rad,right_positive_applied_target_first_rad,right_positive_applied_target_last_rad,right_positive_requested_torque_nm,right_positive_applied_torque_nm,right_positive_contact_count,right_positive_raw_decoder_output,right_sonic_measured_rad,right_sonic_velocity_rad_s,right_sonic_proposed_target_rad,right_sonic_applied_target_first_rad,right_sonic_applied_target_last_rad,right_sonic_requested_torque_nm,right_sonic_applied_torque_nm,right_sonic_contact_count,right_sonic_raw_decoder_output,right_sonic_policy_presented_reference_rad
2516,50.32,51520000000,2525,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235791893206164,-0.00014059369053596145,0.5006040719258057,0.5006092762876718,0.5006040719258057,"[-12.185238341326492, -12.185211103706388, -12.18518422100497, -12.185673373315957, -12.18564009014963, -12.185608099920747, -12.185577239072153, -12.185547354608385, -12.185518306708238, -12.185489969709693]","[-12.185238341326492, -12.185211103706388, -12.18518422100497, -12.185673373315957, -12.18564009014963, -12.185608099920747, -12.185577239072153, -12.185547354608385, -12.185518306708238, -12.185489969709693]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961390365583477,0.00018684833178604597,0.5703793694853552,0.5703762134265529,0.5703793694853552,"[-12.464077113484127, -12.464110233739213, -12.464143016355596, -12.463862766192952, -12.463902632102627, -12.463941249146357, -12.463978773259013, -12.464015348357242, -12.46405110586941, -12.46408616463593]","[-12.464077113484127, -12.464110233739213, -12.464143016355596, -12.463862766192952, -12.463902632102627, -12.463941249146357, -12.463978773259013, -12.464015348357242, -12.46405110586941, -12.46408616463593]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2517,50.34,51540000000,2526,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235763586559826,-0.00014239099764482596,0.5005986585534229,0.5006040719258057,0.5005986585534229,"[-12.185462232144424, -12.185434996223446, -12.185944633716728, -12.185906710232329, -12.18587055570645, -12.185835942034727, -12.185802661304393, -12.185770526921306, -12.18573937336578, -12.185709055199117]","[-12.185462232144424, -12.185434996223446, -12.185944633716728, -12.185906710232329, -12.18587055570645, -12.185835942034727, -12.185802661304393, -12.185770526921306, -12.18573937336578, -12.185709055199117]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961427479176586,0.00018502361583604663,0.5703817731062973,0.5703793694853552,0.5703817731062973,"[-12.46412063112472, -12.464154599890785, -12.46394995915185, -12.463986323469177, -12.464021695933267, -12.464056205056618, -12.464089971401275, -12.464123106485385, -12.464155712144162, -12.464187880283037]","[-12.46412063112472, -12.464154599890785, -12.46394995915185, -12.463986323469177, -12.464021695933267, -12.464056205056618, -12.464089971401275, -12.464123106485385, -12.464155712144162, -12.464187880283037]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2518,50.36,51560000000,2527,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235734527173634,-0.00014734744170190106,0.5005937886083835,0.5005986585534229,0.5005937886083835,"[-12.185679445679458, -12.185650435198838, -12.18610453357503, -12.186073233568424, -12.186042989745685, -12.186013674754255, -12.185985165683341, -12.18595734768106, -12.185930115805613, -12.185903375792323]","[-12.185679445679458, -12.185650435198838, -12.18610453357503, -12.186073233568424, -12.186042989745685, -12.186013674754255, -12.185985165683341, -12.18595734768106, -12.185930115805613, -12.185903375792323]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961464103587808,0.00018095227350697782,0.5703849918682546,0.5703817731062973,0.5703849918682546,"[-12.464219692943722, -12.46425122260764, -12.463963558410361, -12.464005200687634, -12.464045360405402, -12.464084232493397, -12.464121993566588, -12.464158802326764, -12.464194800273173, -12.464230112639074]","[-12.464219692943722, -12.46425122260764, -12.463963558410361, -12.464005200687634, -12.464045360405402, -12.464084232493397, -12.464121993566588, -12.464158802326764, -12.464194800273173, -12.464230112639074]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2519,50.38,51580000000,2528,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.623570507899197,-0.00014626618680100483,0.5005886469496725,0.5005937886083835,0.5005886469496725,"[-12.185877044151034, -12.185851047851097, -12.185825323756868, -12.186309348226809, -12.18627205988616, -12.186236510196593, -12.186202471021712, -12.186169735592634, -12.186138119204184, -12.186107458651893]","[-12.185877044151034, -12.185851047851097, -12.185825323756868, -12.186309348226809, -12.18627205988616, -12.186236510196593, -12.186202471021712, -12.186169735592634, -12.186138119204184, -12.186107458651893]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961500362536269,0.00018171474869318915,0.5703878135102303,0.5703849918682546,0.5703878135102303,"[-12.464264849477264, -12.464299106832721, -12.464332967948499, -12.46408688417996, -12.46412384347916, -12.464159862741896, -12.464195055682904, -12.464229530760944, -12.464263389550972, -12.464296725706467]","[-12.464264849477264, -12.464299106832721, -12.464332967948499, -12.46408688417996, -12.46412384347916, -12.464159862741896, -12.464195055682904, -12.464229530760944, -12.464263389550972, -12.464296725706467]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2520,50.4,51600000000,2529,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235675634820166,-0.0001489887858556801,0.5005831917751864,0.5005886469496725,0.5005831917751864,"[-12.186077611004134, -12.18604845205024, -12.186560473848813, -12.186520984255814, -12.186483407281852, -12.186447498879838, -12.186413037551448, -12.186379825075708, -12.186347685934349, -12.186316466042861]","[-12.186077611004134, -12.18604845205024, -12.186560473848813, -12.186520984255814, -12.186483407281852, -12.186447498879838, -12.186413037551448, -12.186379825075708, -12.186347685934349, -12.186316466042861]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961536494184006,0.00017954892677647465,0.5703902589332758,0.5703878135102303,0.5703902589332758,"[-12.464329624406552, -12.46436216218099, -12.464152069433863, -12.464187085725701, -12.464221264035537, -12.464254710427639, -12.464287527097461, -12.464319810463168, -12.464351649887265, -12.464383126922302]","[-12.464329624406552, -12.46436216218099, -12.464152069433863, -12.464187085725701, -12.464221264035537, -12.464254710427639, -12.464287527097461, -12.464319810463168, -12.464351649887265, -12.464383126922302]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2521,50.42,51620000000,2530,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235645231908796,-0.00015388528186006993,0.5005785726427671,0.5005831917751864,0.5005785726427671,"[-12.186286031138676, -12.186256265029353, -12.186684816592239, -12.186653621300866, -12.1866235229687, -12.186594388430949, -12.186566089522787, -12.186538506715593, -12.186511530938377, -12.186485064297447]","[-12.186286031138676, -12.186256265029353, -12.186684816592239, -12.186653621300866, -12.1866235229687, -12.186594388430949, -12.186566089522787, -12.186538506715593, -12.186511530938377, -12.186485064297447]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961572012638267,0.0001755934749026772,0.5703937285078531,0.5703902589332758,0.5703937285078531,"[-12.464414314972608, -12.464445279272288, -12.46413224770167, -12.464174038160811, -12.464214409902175, -12.464253543988555, -12.46429160617281, -12.46432874671097, -12.464365100572843, -12.464400787962523]","[-12.464414314972608, -12.464445279272288, -12.46413224770167, -12.464174038160811, -12.464214409902175, -12.464253543988555, -12.46429160617281, -12.46432874671097, -12.464365100572843, -12.464400787962523]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2522,50.44,51640000000,2531,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235614658003138,-0.000150996806083596,0.5005730965672293,0.5005785726427671,0.5005730965672293,"[-12.186459020120404, -12.186433322589062, -12.186407906128583, -12.18692538514561, -12.186890857579131, -12.186857693498728, -12.186825722472319, -12.186794786600592, -12.186764742415736, -12.186735461426034]","[-12.186459020120404, -12.186433322589062, -12.186407906128583, -12.18692538514561, -12.186890857579131, -12.186857693498728, -12.186825722472319, -12.186794786600592, -12.186764742415736, -12.186735461426034]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.696160736301042,0.00017798899426833242,0.5703958813161752,0.5703937285078531,0.5703958813161752,"[-12.464435915069828, -12.46447057497248, -12.464504848633917, -12.46432546601494, -12.464363303994714, -12.46440008639232, -12.464435956132881, -12.464471043519623, -12.464505466275769, -12.464539329827852]","[-12.464435915069828, -12.46447057497248, -12.464504848633917, -12.46432546601494, -12.464363303994714, -12.46440008639232, -12.464435956132881, -12.464471043519623, -12.464505466275769, -12.464539329827852]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2523,50.46,51660000000,2532,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235584607292792,-0.00015053125224995996,0.5005677877001049,0.5005730965672293,0.5005677877001049,"[-12.186706829873222, -12.186678748037425, -12.18717722969178, -12.187139764971175, -12.187104022693845, -12.187069786814234, -12.187036858573041, -12.187005058256547, -12.186974225451724, -12.186944218444982]","[-12.186706829873222, -12.186678748037425, -12.18717722969178, -12.187139764971175, -12.187104022693845, -12.187069786814234, -12.187036858573041, -12.187005058256547, -12.186974225451724, -12.186944218444982]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961642950884985,0.00017758993231444106,0.5703984521455308,0.5703958813161752,0.5703984521455308,"[-12.4645727277926, -12.464605742615968, -12.464383681165579, -12.464421158360132, -12.464457576493295, -12.464493069031477, -12.46452776166496, -12.464561770941508, -12.464595203472145, -12.46462815560264]","[-12.4645727277926, -12.464605742615968, -12.464383681165579, -12.464421158360132, -12.464457576493295, -12.464493069031477, -12.46452776166496, -12.464561770941508, -12.464595203472145, -12.46462815560264]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2524,50.480000000000004,51680000000,2533,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235554166223896,-0.00015312301431403397,0.5005627923487554,0.5005677877001049,0.5005627923487554,"[-12.186914913148296, -12.186886201781167, -12.187353022923354, -12.187316482309512, -12.187281552942524, -12.187248029934333, -12.187215725385155, -12.187184469881215, -12.187154112593053, -12.187124520590842]","[-12.186914913148296, -12.186886201781167, -12.187353022923354, -12.187316482309512, -12.187281552942524, -12.187248029934333, -12.187215725385155, -12.187184469881215, -12.187154112593053, -12.187124520590842]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.696167836978826,0.00017628303274469227,0.5704013364906614,0.5703984521455308,0.5704013364906614,"[-12.46466071344235, -12.464692953158506, -12.46443910738119, -12.46447681008643, -12.464513416963758, -12.464549070293526, -12.464583902725254, -12.464618036239948, -12.464651581634984, -12.464684638428002]","[-12.46466071344235, -12.464692953158506, -12.46443910738119, -12.46447681008643, -12.464513416963758, -12.464549070293526, -12.464583902725254, -12.464618036239948, -12.464651581634984, -12.464684638428002]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2525,50.5,51700000000,2534,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235523326653675,-0.0001545102175178006,0.5005576924921478,0.5005627923487554,0.5005576924921478,"[-12.187095577737677, -12.187067183373067, -12.187039250915252, -12.187517094244075, -12.187477485886248, -12.187439727112812, -12.187403584304281, -12.187368846177993, -12.187335324243534, -12.187302852047482]","[-12.187095577737677, -12.187067183373067, -12.187039250915252, -12.187517094244075, -12.187477485886248, -12.187439727112812, -12.187403584304281, -12.187368846177993, -12.187335324243534, -12.187302852047482]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961713545851421,0.00017530447081949238,0.5704036774084486,0.5704013364906614,0.5704036774084486,"[-12.464717295080137, -12.464749629450374, -12.464781709405754, -12.46458161225547, -12.46461507918031, -12.46464793624519, -12.464680260577087, -12.464712128635652, -12.46474361399774, -12.464774785804744]","[-12.464717295080137, -12.464749629450374, -12.464781709405754, -12.46458161225547, -12.46461507918031, -12.46464793624519, -12.464680260577087, -12.464712128635652, -12.46474361399774, -12.464774785804744]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2526,50.52,51720000000,2535,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235492151919932,-0.00015779848312169457,0.5005521119113516,0.5005576924921478,0.5005521119113516,"[-12.187271283793729, -12.187240492672784, -12.18776339588666, -12.187721661203279, -12.187681969223888, -12.1876440688873, -12.187607732480764, -12.187572756177868, -12.18753895932746, -12.187506183087523]","[-12.187271283793729, -12.187240492672784, -12.18776339588666, -12.187721661203279, -12.187681969223888, -12.1876440688873, -12.187607732480764, -12.187572756177868, -12.18753895932746, -12.187506183087523]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961748224719224,0.0001716162609200681,0.5704059347220289,0.5704036774084486,0.5704059347220289,"[-12.464805707759403, -12.464836437558237, -12.464643330424318, -12.464676436829441, -12.464708826764967, -12.464740601008854, -12.464771856117572, -12.464802682765285, -12.464833164628391, -12.464863377735282]","[-12.464805707759403, -12.464836437558237, -12.464643330424318, -12.464676436829441, -12.464708826764967, -12.464740601008854, -12.464771856117572, -12.464802682765285, -12.464833164628391, -12.464863377735282]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2527,50.54,51740000000,2536,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235459973282877,-0.00016273390786212464,0.5005476808883973,0.5005521119113516,0.5005476808883973,"[-12.187474288740344, -12.187443155886319, -12.187851788049526, -12.187820537511577, -12.187790250778589, -12.187760822049462, -12.18773214678395, -12.1877041256974, -12.18767666694279, -12.187649687170513]","[-12.187474288740344, -12.187443155886319, -12.187851788049526, -12.187820537511577, -12.187790250778589, -12.187760822049462, -12.18773214678395, -12.1877041256974, -12.18767666694279, -12.187649687170513]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961782141355539,0.0001676963591135819,0.5704093206923997,0.5704059347220289,0.5704093206923997,"[-12.464893390192023, -12.464923262196033, -12.46461750191378, -12.46465911158983, -12.46469915756123, -12.464737860035877, -12.46477541511233, -12.46481199640958, -12.464847756735427, -12.464882829775938]","[-12.464893390192023, -12.464923262196033, -12.46461750191378, -12.46465911158983, -12.46469915756123, -12.464737860035877, -12.46477541511233, -12.46481199640958, -12.464847756735427, -12.464882829775938]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2528,50.56,51760000000,2537,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235427802983255,-0.00015821349997796768,0.5005415777813094,0.5005476808883973,0.5005415777813094,"[-12.187623111889154, -12.187596875386303, -12.18757092037859, -12.188150005827985, -12.188107883033142, -12.18806792412444, -12.188029856227757, -12.187993433233773, -12.18795843583198, -12.187924670357875]","[-12.187623111889154, -12.187596875386303, -12.18757092037859, -12.188150005827985, -12.188107883033142, -12.18806792412444, -12.188029856227757, -12.187993433233773, -12.18795843583198, -12.187924670357875]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961816057321207,0.00017140293389746083,0.5704113062923084,0.5704093206923997,0.5704113062923084,"[-12.464917331778214, -12.464951363196816, -12.46498501027987, -12.464821576742327, -12.464853932556665, -12.46488576735643, -12.46491714268646, -12.464948122551565, -12.464978770584052, -12.465009147989997]","[-12.464917331778214, -12.464951363196816, -12.46498501027987, -12.464821576742327, -12.464853932556665, -12.46488576735643, -12.46491714268646, -12.464948122551565, -12.464978770584052, -12.465009147989997]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2529,50.58,51780000000,2538,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235395988571796,-0.0001614910414707145,0.5005372094615101,0.5005415777813094,0.5005372094615101,"[-12.187891967043218, -12.1878601780067, -12.18826206880758, -12.188232543073807, -12.188203874785824, -12.188175967555551, -12.188148724380493, -12.188122052011542, -12.188095863463333, -12.188070079353622]","[-12.187891967043218, -12.1878601780067, -12.18826206880758, -12.188232543073807, -12.188203874785824, -12.188175967555551, -12.188148724380493, -12.188122052011542, -12.188095863463333, -12.188070079353622]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961850113386309,0.00016843246964067844,0.5704151102837125,0.5704113062923084,0.5704151102837125,"[-12.465039312138101, -12.465069315664579, -12.46472223639979, -12.464765886982663, -12.46480775383249, -12.464848080745297, -12.464887084959662, -12.464924958946321, -12.464961872267072, -12.464997973463444]","[-12.465039312138101, -12.465069315664579, -12.46472223639979, -12.464765886982663, -12.46480775383249, -12.464848080745297, -12.464887084959662, -12.464924958946321, -12.464961872267072, -12.464997973463444]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2530,50.6,51800000000,2539,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235364152791352,-0.0001559027521113777,0.5005312944638873,0.5005372094615101,0.5005312944638873,"[-12.188044628490985, -12.188019447978075, -12.188580649981219, -12.188539266533754, -12.188500114946123, -12.188462898039022, -12.188427349606824, -12.188393233865916, -12.188360343772162, -12.18832849880738]","[-12.188044628490985, -12.188019447978075, -12.188580649981219, -12.188539266533754, -12.188500114946123, -12.188462898039022, -12.188427349606824, -12.188393233865916, -12.188360343772162, -12.18832849880738]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961884324344533,0.00017350857671743084,0.5704174303004481,0.5704151102837125,0.5704174303004481,"[-12.46503339193143, -12.465068239749352, -12.46487270341529, -12.464907079051068, -12.46494071461535, -12.464973700249585, -12.465006124616348, -12.465038072656657, -12.465069624013822, -12.465100852018043]","[-12.46503339193143, -12.465068239749352, -12.46487270341529, -12.464907079051068, -12.46494071461535, -12.464973700249585, -12.465006124616348, -12.465038072656657, -12.465069624013822, -12.465100852018043]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2531,50.620000000000005,51820000000,2540,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235332640575856,-0.00015922696497592436,0.5005261737062279,0.5005312944638873,0.5005261737062279,"[-12.188297542566593, -12.188267340331516, -12.188237776729798, -12.188716212577845, -12.188679408174847, -12.188644119985701, -12.18861016363361, -12.188577368830153, -12.18854558125483, -12.188514662974526]","[-12.188297542566593, -12.188267340331516, -12.188237776729798, -12.188716212577845, -12.188679408174847, -12.188644119985701, -12.18861016363361, -12.188577368830153, -12.18854558125483, -12.188514662974526]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961918886846679,0.00017126286239556624,0.5704197712182352,0.5704174303004481,0.5704197712182352,"[-12.465131823122793, -12.465162596692014, -12.465193225047205, -12.464991772425035, -12.46502725863821, -12.465061858763468, -12.465095692835794, -12.465128872712786, -12.465161501225, -12.46519367172452]","[-12.465131823122793, -12.465162596692014, -12.465193225047205, -12.464991772425035, -12.46502725863821, -12.465061858763468, -12.465095692835794, -12.465128872712786, -12.465161501225, -12.46519367172452]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2532,50.64,51840000000,2541,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235300726649955,-0.00015990024381268826,0.5005206767296384,0.5005261737062279,0.5005206767296384,"[-12.18848449203434, -12.188454961589077, -12.188970720544816, -12.188930606791766, -12.188892398596854, -12.188855862412494, -12.18882078463889, -12.188786972884538, -12.188754255818742, -12.188722482246028]","[-12.18848449203434, -12.188454961589077, -12.188970720544816, -12.188930606791766, -12.188892398596854, -12.188855862412494, -12.18882078463889, -12.188786972884538, -12.188754255818742, -12.188722482246028]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961952899329956,0.0001694507523614687,0.570421882224454,0.5704197712182352,0.570421882224454,"[-12.465225467974875, -12.465256964311918, -12.465079028606375, -12.465112695708935, -12.465145647319233, -12.46517797336859, -12.465209762549955, -12.465241099895717, -12.46527206510194, -12.465302731464233]","[-12.465225467974875, -12.465256964311918, -12.465079028606375, -12.465112695708935, -12.465145647319233, -12.46517797336859, -12.465209762549955, -12.465241099895717, -12.46527206510194, -12.465302731464233]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2533,50.660000000000004,51860000000,2542,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235268392633063,-0.00016264069883158993,0.5005152633572556,0.5005206767296384,0.5005152633572556,"[-12.188691519770524, -12.188661253265462, -12.189168039982812, -12.18912813287006, -12.189090158208606, -12.18905387007869, -12.189019046070863, -12.188985487598353, -12.188953019059406, -12.188921486402862]","[-12.188691519770524, -12.188661253265462, -12.189168039982812, -12.18912813287006, -12.189090158208606, -12.18905387007869, -12.189019046070863, -12.188985487598353, -12.188953019059406, -12.188921486402862]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6961986541201839,0.00016683679277843016,0.5704248083716879,0.570421882224454,0.5704248083716879,"[-12.465333165293234, -12.465363425696435, -12.465103588032495, -12.465138628877762, -12.46517274725122, -12.465206070899656, -12.46523871936623, -12.465270802848368, -12.465302421569065, -12.465333665562525]","[-12.465333165293234, -12.465363425696435, -12.465103588032495, -12.465138628877762, -12.46517274725122, -12.465206070899656, -12.46523871936623, -12.465270802848368, -12.465302421569065, -12.465333665562525]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2534,50.68,51880000000,2543,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235235582267047,-0.00016455476901731025,0.5005094528648911,0.5005152633572556,0.5005094528648911,"[-12.188890755412682, -12.18886070989394, -12.18883124986428, -12.18937810048702, -12.189336727298722, -12.189297348471438, -12.189259720380765, -12.189223621614877, -12.189188853683529, -12.189155240446446]","[-12.188890755412682, -12.18886070989394, -12.18883124986428, -12.18937810048702, -12.189336727298722, -12.189297348471438, -12.189259720380765, -12.189223621614877, -12.189188853683529, -12.189155240446446]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962019782089734,0.0001655709587554478,0.570426898476855,0.5704248083716879,0.570426898476855,"[-12.465364614782954, -12.46539533944886, -12.465425900554107, -12.465249224344497, -12.465281708205248, -12.46531357465787, -12.465344909620399, -12.465375796670171, -12.465406315093922, -12.465436538556773]","[-12.465364614782954, -12.46539533944886, -12.465425900554107, -12.465249224344497, -12.465281708205248, -12.46531357465787, -12.465344909620399, -12.465375796670171, -12.465406315093922, -12.465436538556773]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2535,50.7,51900000000,2544,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235202472022594,-0.00016706267757332597,0.5005043321072317,0.5005094528648911,0.5005043321072317,"[-12.189122626865812, -12.189090877419524, -12.18956733342538, -12.189530598242657, -12.189495390833862, -12.189461530184243, -12.189428847533437, -12.189397188699559, -12.189366414877728, -12.189336402542189]","[-12.189122626865812, -12.189090877419524, -12.18956733342538, -12.189530598242657, -12.189495390833862, -12.189461530184243, -12.189428847533437, -12.189397188699559, -12.189366414877728, -12.189336402542189]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962052620820467,0.00016297442322761366,0.5704298246240889,0.570426898476855,0.5704298246240889,"[-12.465466534284891, -12.465496362653917, -12.465236100490019, -12.465272732440438, -12.46530829498822, -12.465342936059061, -12.465376792212925, -12.465409987924804, -12.465442635353668, -12.465474834488758]","[-12.465466534284891, -12.465496362653917, -12.465236100490019, -12.465272732440438, -12.46530829498822, -12.465342936059061, -12.465376792212925, -12.465409987924804, -12.465442635353668, -12.465474834488758]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
